Lead Month,Revenue Month,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-08-01,2025-Oct,65.18,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990034018
2025-08-01,2025-Oct,130.65,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033705
2025-08-01,2025-Oct,78.76,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033702
2025-08-01,2025-Oct,476.15,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033393
2025-08-01,2025-Oct,56.9,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033389
2025-08-01,2025-Oct,103.15,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033100
2025-08-01,2025-Oct,101.91,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033098
2025-08-01,2025-Oct,157.18,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990032944
2025-08-01,2025-Oct,122.34,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990034024
2025-08-01,2025-Oct,130.89,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035308
2025-08-01,2025-Oct,108.52,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035158
2025-08-01,2025-Oct,81.01,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035154
2025-08-01,2025-Oct,104.18,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032935
2025-08-01,2025-Oct,199.92,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032932
2025-08-01,2025-Oct,88.21,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032929
2025-08-01,2025-Oct,46.6,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032928
2025-08-01,2025-Oct,180.62,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032926
2025-08-01,2025-Oct,126.45,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032925
2025-08-01,2025-Oct,63.64,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032925
2025-08-01,2025-Nov,87.47,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990035909
2025-08-01,2025-Oct,187.14,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033085
2025-08-01,2025-Nov,88.72,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990035375
2025-08-01,2025-Nov,75.66,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990035375
2025-08-01,2025-Nov,82.66,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990034477
2025-08-01,2025-Nov,78.18,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990034227
2025-08-01,2025-Nov,87.97,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990036820
2025-08-01,2025-Nov,67.63,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990036816
2025-08-01,2025-Nov,80.88,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990036539
2025-08-01,2025-Nov,157.22,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990036396
2025-08-01,2025-Nov,113.22,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990034224
2025-08-01,2025-Nov,67.24,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990035375
2025-08-01,2025-Oct,109.57,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033222
2025-08-01,2025-Oct,100.15,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033385
2025-08-01,2025-Oct,85.39,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033524
2025-08-01,2025-Oct,150.26,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035149
2025-08-01,2025-Oct,91.48,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035148
2025-08-01,2025-Oct,134.73,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034863
2025-08-01,2025-Oct,152.16,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034555
2025-08-01,2025-Oct,246.47,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034550
2025-08-01,2025-Oct,98.18,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034547
2025-08-01,2025-Oct,138.37,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034425
2025-08-01,2025-Oct,248.06,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034424
2025-08-01,2025-Oct,86.25,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034416
2025-08-01,2025-Oct,169.8,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034416
2025-08-01,2025-Oct,150.22,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034416
2025-08-01,2025-Oct,151.79,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034284
2025-08-01,2025-Oct,72.86,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034284
2025-08-01,2025-Oct,109.23,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034014
2025-08-01,2025-Oct,179.53,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034012
2025-08-01,2025-Oct,172.49,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033848
2025-08-01,2025-Oct,79.4,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033686
2025-08-01,2025-Oct,135.85,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033682
2025-08-01,2025-Oct,95.87,Bing,Brand Search,Bing Brand Exact,AFF-3201,990033524
2025-08-01,2025-Nov,111.93,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033961
2025-08-01,2025-Nov,146.78,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033804
2025-08-01,2025-Nov,54.93,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033803
2025-08-01,2025-Nov,137.21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033648
2025-08-01,2025-Nov,82.07,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990033834
2025-08-01,2025-Nov,52.16,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990033511
2025-08-01,2025-Nov,96.8,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990033511
2025-08-01,2025-Nov,65.9,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990033511
2025-08-01,2025-Nov,106.8,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990032917
2025-08-01,2025-Nov,99.9,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036992
2025-08-01,2025-Nov,87.45,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036734
2025-08-01,2025-Nov,59.37,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036728
2025-08-01,2025-Nov,124.69,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990034139
2025-08-01,2025-Nov,78.39,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036447
2025-08-01,2025-Nov,76.76,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036216
2025-08-01,2025-Nov,67.54,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036211
2025-08-01,2025-Nov,59.45,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036210
2025-08-01,2025-Nov,135.92,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035813
2025-08-01,2025-Nov,96.23,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035424
2025-08-01,2025-Nov,39.6,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035416
2025-08-01,2025-Nov,51.05,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035293
2025-08-01,2025-Nov,72.15,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035292
2025-08-01,2025-Nov,82.04,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990036446
2025-08-01,2025-Nov,48.82,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035124
2025-08-01,2025-Nov,81.64,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990034147
2025-08-01,2025-Nov,46.36,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990035001
2025-08-01,2025-Nov,115.99,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033167
2025-08-01,2025-Nov,159.61,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033034
2025-08-01,2025-Nov,159.52,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033033
2025-08-01,2025-Nov,124.38,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033033
2025-08-01,2025-Nov,102.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033030
2025-08-01,2025-Nov,87.13,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033028
2025-08-01,2025-Nov,71.46,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033024
2025-08-01,2025-Nov,141.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990032877
2025-08-01,2025-Nov,125.48,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990034848
2025-08-01,2025-Nov,91.62,Google Search,Brand Search,Brand Core RSA,AFF-1201,990032861
2025-08-01,2025-Nov,191.55,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990036459
2025-08-01,2025-Nov,92.57,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990036457
2025-08-01,2025-Nov,87.71,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990036328
2025-08-01,2025-Nov,48.46,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990036328
2025-08-01,2025-Nov,95.11,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990035827
2025-08-01,2025-Nov,139.85,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990035822
2025-08-01,2025-Nov,68.11,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990035570
2025-08-01,2025-Nov,82.61,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990035300
2025-08-01,2025-Nov,96.11,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990036879
2025-08-01,2025-Nov,82.96,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990034528
2025-08-01,2025-Nov,74.1,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990034523
2025-08-01,2025-Nov,86.25,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990034404
2025-08-01,2025-Nov,241.96,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034317
2025-08-01,2025-Nov,40.89,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034300
2025-08-01,2025-Nov,97.32,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034300
2025-08-01,2025-Nov,76.24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033877
2025-08-01,2025-Nov,89.18,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033870
2025-08-01,2025-Nov,114.29,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033723
2025-08-01,2025-Nov,72.64,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033719
2025-08-01,2025-Nov,159.11,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033716
2025-08-01,2025-Nov,77.78,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034575
2025-08-01,2025-Nov,105.39,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033710
2025-08-01,2025-Nov,70.89,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033545
2025-08-01,2025-Nov,188.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033545
2025-08-01,2025-Nov,67.25,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033397
2025-08-01,2025-Nov,99.15,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033237
2025-08-01,2025-Nov,119.35,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990036925
2025-08-01,2025-Nov,57.5,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990036921
2025-08-01,2025-Nov,63.71,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990036789
2025-08-01,2025-Nov,68.92,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990036774
2025-08-01,2025-Nov,89.39,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990033548
2025-08-01,2025-Nov,59.56,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034725
2025-08-01,2025-Nov,181.3,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034730
2025-08-01,2025-Nov,97.8,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034737
2025-08-01,2025-Nov,96.78,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990033072
2025-08-01,2025-Nov,45.24,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990032899
2025-08-01,2025-Nov,146.73,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990037145
2025-08-01,2025-Nov,81.13,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036904
2025-08-01,2025-Nov,189.14,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036638
2025-08-01,2025-Nov,25.08,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036490
2025-08-01,2025-Nov,60.82,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036250
2025-08-01,2025-Nov,65.17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036136
2025-08-01,2025-Nov,36.16,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036134
2025-08-01,2025-Nov,72.24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036004
2025-08-01,2025-Nov,104.88,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036003
2025-08-01,2025-Nov,91.85,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035862
2025-08-01,2025-Nov,270.25,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035857
2025-08-01,2025-Nov,102.41,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035332
2025-08-01,2025-Nov,130.02,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035034
2025-08-01,2025-Nov,149.11,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035033
2025-08-01,2025-Nov,72.27,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035031
2025-08-01,2025-Nov,111.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034896
2025-08-01,2025-Nov,125.1,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990034884
2025-08-01,2025-Nov,69.35,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033170
2025-08-01,2025-Nov,64.97,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990036369
2025-08-01,2025-Nov,174.98,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033173
2025-08-01,2025-Nov,143.09,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033314
2025-08-01,2025-Nov,294.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036825
2025-08-01,2025-Nov,133.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036699
2025-08-01,2025-Nov,61.92,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036698
2025-08-01,2025-Nov,176.21,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036698
2025-08-01,2025-Nov,64.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036556
2025-08-01,2025-Nov,133.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036556
2025-08-01,2025-Nov,81.87,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036297
2025-08-01,2025-Nov,110.86,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036295
2025-08-01,2025-Nov,161.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036831
2025-08-01,2025-Nov,74.86,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036191
2025-08-01,2025-Nov,108.48,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036186
2025-08-01,2025-Nov,132.68,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036181
2025-08-01,2025-Nov,101.9,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036179
2025-08-01,2025-Nov,244.15,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036178
2025-08-01,2025-Nov,83.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036053
2025-08-01,2025-Nov,73.69,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035929
2025-08-01,2025-Nov,82.3,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035922
2025-08-01,2025-Nov,106.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035919
2025-08-01,2025-Nov,117.6,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036188
2025-08-01,2025-Nov,168.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035780
2025-08-01,2025-Nov,268.41,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036957
2025-08-01,2025-Nov,114.79,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036959
2025-08-01,2025-Nov,111.86,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033640
2025-08-01,2025-Nov,91.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033630
2025-08-01,2025-Nov,214.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033475
2025-08-01,2025-Nov,38.34,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033064
2025-08-01,2025-Nov,125.33,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033063
2025-08-01,2025-Nov,110.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033054
2025-08-01,2025-Nov,63.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033051
2025-08-01,2025-Nov,64.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033044
2025-08-01,2025-Nov,97.9,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036957
2025-08-01,2025-Nov,104.41,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990032886
2025-08-01,2025-Nov,67.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037092
2025-08-01,2025-Nov,117.46,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037088
2025-08-01,2025-Nov,128.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037087
2025-08-01,2025-Nov,95.17,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037087
2025-08-01,2025-Nov,98.26,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037085
2025-08-01,2025-Nov,136.65,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037081
2025-08-01,2025-Nov,113.26,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036965
2025-08-01,2025-Nov,194.8,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036963
2025-08-01,2025-Nov,85.63,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990032879
2025-08-01,2025-Nov,37.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035775
2025-08-01,2025-Nov,59.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035775
2025-08-01,2025-Nov,141.34,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035773
2025-08-01,2025-Nov,291.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034239
2025-08-01,2025-Nov,51.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034239
2025-08-01,2025-Nov,113.65,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034235
2025-08-01,2025-Nov,127.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034102
2025-08-01,2025-Nov,104.8,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034096
2025-08-01,2025-Nov,62.9,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033950
2025-08-01,2025-Nov,218.27,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033946
2025-08-01,2025-Nov,186.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033944
2025-08-01,2025-Nov,68.13,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034360
2025-08-01,2025-Nov,416.68,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033786
2025-08-01,2025-Nov,144.86,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033627
2025-08-01,2025-Nov,128.78,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033621
2025-08-01,2025-Nov,249.81,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033620
2025-08-01,2025-Nov,113.19,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033471
2025-08-01,2025-Nov,112.01,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033326
2025-08-01,2025-Nov,164.25,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033321
2025-08-01,2025-Nov,48.38,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033320
2025-08-01,2025-Nov,95.18,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033320
2025-08-01,2025-Nov,88.96,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033779
2025-08-01,2025-Nov,76.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034379
2025-08-01,2025-Nov,165.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034485
2025-08-01,2025-Nov,142.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034637
2025-08-01,2025-Nov,100.8,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035769
2025-08-01,2025-Nov,117.85,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035655
2025-08-01,2025-Nov,69.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035530
2025-08-01,2025-Nov,154.36,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035526
2025-08-01,2025-Nov,111.14,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035402
2025-08-01,2025-Nov,79.21,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035401
2025-08-01,2025-Nov,76.27,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035386
2025-08-01,2025-Nov,133.68,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035384
2025-08-01,2025-Nov,76.78,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035094
