Revenue Date,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-10-04,143.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990033042
2025-10-04,188.92,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990034654
2025-10-04,161.35,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990038205
2025-10-04,153.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990038972
2025-10-04,202.85,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990029385
2025-10-04,106.55,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990024119
2025-10-04,181.83,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990038439
2025-10-04,62.68,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990028087
2025-10-04,67.74,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990026264
2025-10-04,39.54,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990037776
2025-10-04,68.77,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990022588
2025-10-04,50.69,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990030040
2025-10-04,59.19,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990040451
2025-10-05,1171.67,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008663
2025-10-05,38.74,Bing,Brand Search,Bing Brand Exact,AFF-3201,990018970
2025-10-05,32.58,Bing,Brand Search,Bing Brand Exact,AFF-3201,990020181
2025-10-05,112.71,Bing,Brand Search,Bing Brand Exact,AFF-3201,990020825
2025-10-05,148.51,Bing,Brand Search,Bing Brand Exact,AFF-3201,990023098
2025-10-05,81.55,Bing,Brand Search,Bing Brand Exact,AFF-3201,990025184
2025-10-05,98.16,Bing,Brand Search,Bing Brand Exact,AFF-3201,990027477
2025-10-05,74.5,Bing,Brand Search,Bing Brand Exact,AFF-3201,990028369
2025-10-05,110.15,Bing,Brand Search,Bing Brand Exact,AFF-3201,990031058
2025-10-05,94.17,Bing,Brand Search,Bing Brand Exact,AFF-3201,990031692
2025-10-05,63.64,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032925
2025-10-05,150.22,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034416
2025-10-05,176.68,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990019881
2025-10-05,116.78,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990022718
2025-10-05,57.63,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990025205
2025-10-05,103.15,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990033100
2025-10-05,70.74,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990022222
2025-10-05,202.72,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990022969
2025-10-05,64.19,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990023146
2025-10-05,109.83,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990026606
2025-10-05,61.49,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990028049
2025-10-05,56.04,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990033891
2025-10-05,71.91,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990039297
2025-10-05,64.6,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990039720
2025-10-05,126.46,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990018816
2025-10-05,80.14,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990019355
2025-10-05,43.49,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990022362
2025-10-05,194.67,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990022736
2025-10-05,59.65,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990025628
2025-10-05,87.55,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990031092
2025-10-05,69.07,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990032165
2025-10-05,58.13,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036246
2025-10-05,56.86,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990037580
2025-10-05,134.88,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990038874
2025-10-05,69.73,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990023063
2025-10-05,64.68,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990035819
2025-10-05,47.98,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990038526
2025-10-05,73.45,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990040225
2025-10-05,117.44,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990021642
2025-10-05,92.56,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990023852
2025-10-05,175.57,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990024036
2025-10-05,78.29,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990029136
2025-10-05,132.62,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990029137
2025-10-05,221.26,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990032762
2025-10-05,95.41,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990037002
2025-10-05,87.04,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990038244
2025-10-05,170.18,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990039121
2025-10-05,144.61,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990040777
2025-10-05,85.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990019799
2025-10-05,122.59,Google Search,Brand Search,Brand Core RSA,AFF-1201,990019961
2025-10-05,120.13,Google Search,Brand Search,Brand Core RSA,AFF-1201,990021070
2025-10-05,185.82,Google Search,Brand Search,Brand Core RSA,AFF-1201,990021919
2025-10-05,58.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990022103
2025-10-05,207.74,Google Search,Brand Search,Brand Core RSA,AFF-1201,990023595
2025-10-05,203.53,Google Search,Brand Search,Brand Core RSA,AFF-1201,990027046
2025-10-05,184.41,Google Search,Brand Search,Brand Core RSA,AFF-1201,990027224
2025-10-05,127.26,Google Search,Brand Search,Brand Core RSA,AFF-1201,990027945
2025-10-05,111.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990028793
2025-10-05,113.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990031301
2025-10-05,76.41,Google Search,Brand Search,Brand Core RSA,AFF-1201,990031631
2025-10-05,152.06,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033620
2025-10-05,58.34,Google Search,Brand Search,Brand Core RSA,AFF-1201,990038797
2025-10-05,1610.55,Google Search,Brand Search,Brand Core RSA,AFF-1201,990040992
2025-10-05,79.28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990019114
2025-10-05,113.13,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990020302
2025-10-05,91.34,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990023634
2025-10-05,112.32,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990025348
2025-10-05,93.76,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990026317
2025-10-05,1636.43,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990026323
2025-10-05,153.35,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990028816
2025-10-05,152.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990030694
2025-10-05,105.27,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990031012
2025-10-05,95.65,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990032569
2025-10-05,99.66,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990034980
2025-10-05,167.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990039101
2025-10-05,99.35,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990025078
2025-10-05,119.08,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990036533
2025-10-05,138.34,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990018696
2025-10-05,157.28,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990019926
2025-10-05,107.12,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990022394
2025-10-05,100.53,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990022776
2025-10-05,121.56,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990032985
2025-10-05,160.39,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990038437
2025-10-05,146.72,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990039475
2025-10-05,78.91,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990033456
2025-10-05,116.79,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990038942
2025-10-05,59.9,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990041083
2025-10-06,1899.81,Bing,Brand Search,Bing Brand Exact,AFF-3201,990014483
2025-10-06,227.33,Bing,Brand Search,Bing Brand Exact,AFF-3201,990020185
2025-10-06,140.56,Bing,Brand Search,Bing Brand Exact,AFF-3201,990026538
2025-10-06,116.34,Bing,Brand Search,Bing Brand Exact,AFF-3201,990027998
2025-10-06,107.2,Bing,Brand Search,Bing Brand Exact,AFF-3201,990031387
2025-10-06,89.19,Bing,Brand Search,Bing Brand Exact,AFF-3201,990031685
2025-10-06,73.24,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035701
2025-10-06,182.19,Bing,Brand Search,Bing Brand Exact,AFF-3201,990041032
2025-10-06,100.18,Bing,Brand Search,Bing Brand Exact,AFF-3201,990041589
2025-10-06,121.66,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990035852
2025-10-06,188.96,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990037569
2025-10-06,227.63,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990037861
2025-10-06,184.67,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990039010
2025-10-06,120.93,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990040254
2025-10-06,41.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990021523
2025-10-06,141.72,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990026015
2025-10-06,52.76,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990031733
2025-10-06,80.49,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990019200
2025-10-06,61.71,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990026951
2025-10-06,113.24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035187
2025-10-06,88.36,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990039708
2025-10-06,94.72,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990029125
2025-10-06,65.54,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990038521
2025-10-06,69.82,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990036880
2025-10-06,150.28,Google Search,Brand Search,Brand Core RSA,AFF-1201,990024575
2025-10-06,109.76,Google Search,Brand Search,Brand Core RSA,AFF-1201,990025120
2025-10-06,115.66,Google Search,Brand Search,Brand Core RSA,AFF-1201,990028471
2025-10-06,201.94,Google Search,Brand Search,Brand Core RSA,AFF-1201,990029554
2025-10-06,1241.49,Google Search,Brand Search,Brand Core RSA,AFF-1201,990031635
2025-10-06,102.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034239
2025-10-06,143.65,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034814
2025-10-06,73.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990035384
2025-10-06,69.96,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037657
2025-10-06,1075.09,Google Search,Brand Search,Brand Core RSA,AFF-1201,990037943
2025-10-06,103.52,Google Search,Brand Search,Brand Core RSA,AFF-1201,990038187
2025-10-06,163.03,Google Search,Brand Search,Brand Core RSA,AFF-1201,990040178
2025-10-06,110.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990041874
2025-10-06,726.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011945
2025-10-06,163.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990019286
2025-10-06,130.98,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990020002
2025-10-06,1445.41,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990021619
2025-10-06,38.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990022148
2025-10-06,149.04,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990022292
2025-10-06,70.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990024212
2025-10-06,139.34,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990025138
2025-10-06,110.34,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990025732
2025-10-06,121.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990026125
2025-10-06,195.69,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990029270
2025-10-06,103.9,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990029759
2025-10-06,83.93,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990031169
2025-10-06,109.91,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990034386
2025-10-06,120.23,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990034514
2025-10-06,111.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990034969
2025-10-06,89.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990035677
2025-10-06,103.34,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990039787
2025-10-06,98.98,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990041559
2025-10-06,138.13,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990030024
2025-10-06,65.4,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990032351
2025-10-06,119.94,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990034347
2025-10-06,258.09,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990035214
2025-10-06,106.18,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990040158
2025-10-06,130.8,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990041361
2025-10-06,385.95,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990021710
2025-10-06,322.37,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990023938
2025-10-06,2189.59,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990025870
2025-10-06,3312.86,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990026228
2025-10-06,64.72,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990027725
2025-10-06,116.15,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990040959
2025-10-06,92.34,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990040320
2025-10-06,62.94,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990024339
2025-10-06,34.57,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990033924
2025-10-06,43.41,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990039184
2025-10-07,1667.8,Bing,Brand Search,Bing Brand Exact,AFF-3201,990013425
2025-10-07,269.26,Bing,Brand Search,Bing Brand Exact,AFF-3201,990020826
2025-10-07,126.75,Bing,Brand Search,Bing Brand Exact,AFF-3201,990022705
2025-10-07,67.16,Bing,Brand Search,Bing Brand Exact,AFF-3201,990029153
2025-10-07,150.99,Bing,Brand Search,Bing Brand Exact,AFF-3201,990029315
2025-10-07,142.84,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032618
2025-10-07,180.62,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032926
2025-10-07,88.21,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032929
2025-10-07,199.92,Bing,Brand Search,Bing Brand Exact,AFF-3201,990032932
2025-10-07,179.53,Bing,Brand Search,Bing Brand Exact,AFF-3201,990034012
2025-10-07,224.25,Bing,Brand Search,Bing Brand Exact,AFF-3201,990035975
2025-10-07,72.25,Bing,Brand Search,Bing Brand Exact,AFF-3201,990040918
2025-10-07,68.98,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990024661
2025-10-07,129.6,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990026552
2025-10-07,65.64,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990028708
2025-10-07,179.34,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990029001
2025-10-07,54.09,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990036122
2025-10-07,83.93,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990037133
2025-10-07,87.94,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990041305
2025-10-07,82.42,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990019375
2025-10-07,72.89,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990023920
2025-10-07,101.45,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990019176
2025-10-07,104.31,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990022360
2025-10-07,51.65,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990028560
2025-10-07,55.37,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990031245
2025-10-07,153.78,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990032789
2025-10-07,99.23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990035016
2025-10-07,58.98,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990036004
2025-10-07,78.15,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990037035
2025-10-07,140.88,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990037145
2025-10-07,55.63,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990020471
2025-10-07,99.63,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990022879
2025-10-07,108.29,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990030542
2025-10-07,101.52,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990033505
2025-10-07,68.59,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990019700
2025-10-07,52.03,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990039252
2025-10-07,86.5,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990041781
2025-10-07,86.27,Google Search,Brand Search,Brand Core RSA,AFF-1201,990021411
2025-10-07,39.98,Google Search,Brand Search,Brand Core RSA,AFF-1201,990022620
2025-10-07,203.2,Google Search,Brand Search,Brand Core RSA,AFF-1201,990024564
2025-10-07,120.76,Google Search,Brand Search,Brand Core RSA,AFF-1201,990025123
2025-10-07,87.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990026659
2025-10-07,129.04,Google Search,Brand Search,Brand Core RSA,AFF-1201,990027224
2025-10-07,116.81,Google Search,Brand Search,Brand Core RSA,AFF-1201,990028098
2025-10-07,78.61,Google Search,Brand Search,Brand Core RSA,AFF-1201,990030666
2025-10-07,93.11,Google Search,Brand Search,Brand Core RSA,AFF-1201,990031782
2025-10-07,119.69,Google Search,Brand Search,Brand Core RSA,AFF-1201,990031783
2025-10-07,133.25,Google Search,Brand Search,Brand Core RSA,AFF-1201,990032726
2025-10-07,196.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033946
2025-10-07,196.85,Google Search,Brand Search,Brand Core RSA,AFF-1201,990033958
2025-10-07,143.94,Google Search,Brand Search,Brand Core RSA,AFF-1201,990034799
2025-10-07,92.02,Google Search,Brand Search,Brand Core RSA,AFF-1201,990036189
2025-10-07,63.82,Google Search,Brand Search,Brand Core RSA,AFF-1201,990042108
2025-10-07,94.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990021605
2025-10-07,105.49,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990023052
2025-10-07,116.89,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990023424
2025-10-07,131.36,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990024208
2025-10-07,232.25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990024972
2025-10-07,74.21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990025547
